x,y
0.255102,0.780134
0.255102,0.789906
0.255102,0.799678
0.255102,0.809450
0.255102,0.819221
0.255102,0.828993
0.255102,0.838765
0.255102,0.848537
0.255102,0.858309
0.255102,0.868081
0.255102,0.877852
0.255102,0.887624
0.255102,0.897396
0.255102,0.907168
0.255102,0.916940
0.255102,0.926711
0.255102,0.936483
0.255102,0.946255
0.255102,0.956027
0.255102,0.965799
0.255102,0.975570
0.255102,0.985342
0.255102,0.995114
0.275510,0.042864
0.275510,0.052581
0.275510,0.062298
0.275510,0.072015
0.275510,0.081732
0.275510,0.091449
0.275510,0.101166
0.275510,0.110883
0.275510,0.120601
0.275510,0.130318
0.275510,0.140035
0.275510,0.149752
0.275510,0.159469
0.275510,0.169186
0.275510,0.178903
0.275510,0.188620
0.275510,0.198337
0.275510,0.208055
0.275510,0.217772
0.275510,0.227489
0.275510,0.237206
0.275510,0.246923
0.275510,0.256640
0.275510,0.266357
0.275510,0.276074
0.275510,0.285792
0.275510,0.295509
0.275510,0.305226
0.275510,0.314943
0.275510,0.324660
0.275510,0.334377
0.275510,0.344094
0.275510,0.353811
0.275510,0.363529
0.275510,0.373246
0.275510,0.382963
0.275510,0.392680
0.275510,0.402397
0.275510,0.412114
0.275510,0.421831
0.275510,0.431548
0.275510,0.441266
0.275510,0.450983
0.275510,0.460700
0.275510,0.470417
0.275510,0.480134
0.275510,0.489851
0.275510,0.499568
0.275510,0.509285
0.275510,0.519002
0.275510,0.528720
0.275510,0.538437
0.275510,0.548154
0.275510,0.557871
0.275510,0.567588
0.275510,0.577305
0.275510,0.587022
0.275510,0.596739
0.275510,0.606457
0.275510,0.616174
0.275510,0.625891
0.275510,0.635608
0.275510,0.645325
0.275510,0.655042
0.275510,0.664759
0.275510,0.674476
0.275510,0.684194
0.275510,0.693911
0.275510,0.703628
0.275510,0.713345
0.275510,0.723062
0.275510,0.732779
0.275510,0.742496
0.275510,0.752213
0.275510,0.761931
0.275510,0.771648
0.275510,0.781365
0.275510,0.791082
0.275510,0.800799
0.275510,0.810516
0.275510,0.820233
0.275510,0.829950
0.275510,0.839667
0.275510,0.849385
0.275510,0.859102
0.275510,0.868819
0.275510,0.878536
0.275510,0.888253
0.275510,0.897970
0.275510,0.907687
0.275510,0.917404
0.275510,0.927122
0.275510,0.936839
0.275510,0.946556
0.275510,0.956273
0.275510,0.965990
0.275510,0.975707
0.275510,0.985424
0.275510,0.995141
0.295918,0.048665
0.295918,0.058323
0.295918,0.067981
0.295918,0.077640
0.295918,0.087298
0.295918,0.096956
0.295918,0.106614
0.295918,0.116273
0.295918,0.125931
